0.000000000000000000e+00,0.000000000000000000e+00,-4.275520422185516978e+00
2.500000000000000000e-01,0.000000000000000000e+00,-4.695051638713511721e+00
5.000000000000000000e-01,0.000000000000000000e+00,-4.022274638805301450e+00
7.500000000000000000e-01,0.000000000000000000e+00,-5.462194507350512040e+00
1.000000000000000000e+00,0.000000000000000000e+00,-4.616847666256969518e+00
1.250000000000000000e+00,0.000000000000000000e+00,-5.067776311687773649e+00
1.500000000000000000e+00,0.000000000000000000e+00,-4.659181980429125680e+00
1.750000000000000000e+00,0.000000000000000000e+00,-5.045031608654127808e+00
2.000000000000000000e+00,0.000000000000000000e+00,-4.971471482794492580e+00
2.250000000000000000e+00,0.000000000000000000e+00,-4.940961124981209096e+00
2.500000000000000000e+00,0.000000000000000000e+00,-3.463609431674025352e+00
2.750000000000000000e+00,0.000000000000000000e+00,-3.748352478764287454e+00
3.000000000000000000e+00,0.000000000000000000e+00,-4.098271311255430760e+00
3.250000000000000000e+00,0.000000000000000000e+00,-4.932391321671059536e+00
3.500000000000000000e+00,0.000000000000000000e+00,-3.473286664797025747e+00
3.750000000000000000e+00,0.000000000000000000e+00,-2.549936431339472787e+00
4.000000000000000000e+00,0.000000000000000000e+00,-1.630513384272743505e+00
4.250000000000000000e+00,0.000000000000000000e+00,-3.260151969566069674e+00
4.500000000000000000e+00,0.000000000000000000e+00,-4.438872155603999836e+00
4.750000000000000000e+00,0.000000000000000000e+00,-3.098955602265026421e+00
5.000000000000000000e+00,0.000000000000000000e+00,-3.991900513575694642e+00
5.250000000000000000e+00,0.000000000000000000e+00,-3.230351850788485191e+00
5.500000000000000000e+00,0.000000000000000000e+00,-3.974580100763014379e+00
5.750000000000000000e+00,0.000000000000000000e+00,-4.434564965479493637e+00
6.000000000000000000e+00,0.000000000000000000e+00,-3.293137921064855256e+00
6.250000000000000000e+00,0.000000000000000000e+00,-1.951748201118682857e+00
6.500000000000000000e+00,0.000000000000000000e+00,-1.561603118272344659e+00
6.750000000000000000e+00,0.000000000000000000e+00,6.806324325193799041e+00
7.000000000000000000e+00,0.000000000000000000e+00,2.872060313670038667e+00
7.250000000000000000e+00,0.000000000000000000e+00,-4.560877263813824634e+00
7.500000000000000000e+00,0.000000000000000000e+00,-3.248115854399306279e+00
7.750000000000000000e+00,0.000000000000000000e+00,-4.087547734727833948e+00
8.000000000000000000e+00,0.000000000000000000e+00,-4.079107094955872981e+00
8.250000000000000000e+00,0.000000000000000000e+00,-5.725123526653230321e+00
8.500000000000000000e+00,0.000000000000000000e+00,-4.224895062922481515e+00
8.750000000000000000e+00,0.000000000000000000e+00,-4.433457383712748445e+00
9.000000000000000000e+00,0.000000000000000000e+00,-5.875672745528980556e+00
9.250000000000000000e+00,0.000000000000000000e+00,-4.532012138063540974e+00
9.500000000000000000e+00,0.000000000000000000e+00,-4.748984769482216706e+00
9.750000000000000000e+00,0.000000000000000000e+00,-4.626153798184768462e+00
1.000000000000000000e+01,0.000000000000000000e+00,-5.623106616339210717e+00
1.025000000000000000e+01,0.000000000000000000e+00,-4.709961838041371252e+00
1.050000000000000000e+01,0.000000000000000000e+00,-3.688158616070692730e+00
1.075000000000000000e+01,0.000000000000000000e+00,-4.386982616320570294e+00
1.100000000000000000e+01,0.000000000000000000e+00,-4.042314076270447032e+00
1.125000000000000000e+01,0.000000000000000000e+00,-5.324366201376530938e+00
1.150000000000000000e+01,0.000000000000000000e+00,-5.029221080754832762e+00
1.175000000000000000e+01,0.000000000000000000e+00,-5.546792212724808380e+00
1.200000000000000000e+01,0.000000000000000000e+00,-5.001578560631850578e+00
1.225000000000000000e+01,0.000000000000000000e+00,-5.415949447177290210e+00
1.250000000000000000e+01,0.000000000000000000e+00,-4.059799997753026801e+00
1.275000000000000000e+01,0.000000000000000000e+00,-5.318235789201869679e+00
1.300000000000000000e+01,0.000000000000000000e+00,-4.080416909519894553e+00
1.325000000000000000e+01,0.000000000000000000e+00,-4.947078141716588107e+00
1.350000000000000000e+01,0.000000000000000000e+00,-5.677031636261454572e+00
1.375000000000000000e+01,0.000000000000000000e+00,-4.706237204280951936e+00
1.400000000000000000e+01,0.000000000000000000e+00,-5.208177999259367752e+00
1.425000000000000000e+01,0.000000000000000000e+00,-4.216638294209112736e+00
1.450000000000000000e+01,0.000000000000000000e+00,-5.425019030728758018e+00
1.475000000000000000e+01,0.000000000000000000e+00,-4.401801267363761205e+00
1.500000000000000000e+01,0.000000000000000000e+00,-4.202054885185757094e+00
1.525000000000000000e+01,0.000000000000000000e+00,-4.139605049894572453e+00
1.550000000000000000e+01,0.000000000000000000e+00,-3.199004604780431471e+00
1.575000000000000000e+01,0.000000000000000000e+00,-3.542561017497243725e+00
1.600000000000000000e+01,0.000000000000000000e+00,-5.528740716193803806e+00
1.625000000000000000e+01,0.000000000000000000e+00,-5.055661861920000888e+00
1.650000000000000000e+01,0.000000000000000000e+00,-5.074305007259859224e+00
1.675000000000000000e+01,0.000000000000000000e+00,-5.929778955606414215e+00
1.700000000000000000e+01,0.000000000000000000e+00,-5.384853945915109463e+00
1.725000000000000000e+01,0.000000000000000000e+00,-4.654001147476821920e+00
1.750000000000000000e+01,0.000000000000000000e+00,-5.092641917727128487e+00
1.775000000000000000e+01,0.000000000000000000e+00,-5.375570831770896341e+00
1.800000000000000000e+01,0.000000000000000000e+00,-5.359338120268747119e+00
1.825000000000000000e+01,0.000000000000000000e+00,-4.376243899185340069e+00
1.850000000000000000e+01,0.000000000000000000e+00,-4.498108664061610362e+00
1.875000000000000000e+01,0.000000000000000000e+00,-5.691835769352565855e+00
1.900000000000000000e+01,0.000000000000000000e+00,-4.519957331676975443e+00
1.925000000000000000e+01,0.000000000000000000e+00,-5.746919075785229758e+00
1.950000000000000000e+01,0.000000000000000000e+00,-4.706051909698473423e+00
1.975000000000000000e+01,0.000000000000000000e+00,-5.491988793709487560e+00
0.000000000000000000e+00,5.000000000000000000e-01,-2.239582118236665753e+00
2.500000000000000000e-01,5.000000000000000000e-01,-1.867358531246299025e+00
5.000000000000000000e-01,5.000000000000000000e-01,-2.267489047498823851e+00
7.500000000000000000e-01,5.000000000000000000e-01,-1.301731014726221991e+00
1.000000000000000000e+00,5.000000000000000000e-01,-1.282760171881451638e+00
1.250000000000000000e+00,5.000000000000000000e-01,-2.492689385628694243e+00
1.500000000000000000e+00,5.000000000000000000e-01,-2.791646007233723026e+00
1.750000000000000000e+00,5.000000000000000000e-01,-1.795192969119883575e+00
2.000000000000000000e+00,5.000000000000000000e-01,-2.350749680223309213e+00
2.250000000000000000e+00,5.000000000000000000e-01,-2.673626395189905747e+00
2.500000000000000000e+00,5.000000000000000000e-01,-1.350385233748146119e+00
2.750000000000000000e+00,5.000000000000000000e-01,-1.735393317442261996e+00
3.000000000000000000e+00,5.000000000000000000e-01,-1.678998654017744396e+00
3.250000000000000000e+00,5.000000000000000000e-01,-1.923818942416822830e+00
3.500000000000000000e+00,5.000000000000000000e-01,-1.329223968500709452e+00
3.750000000000000000e+00,5.000000000000000000e-01,-1.356678464360937753e+00
4.000000000000000000e+00,5.000000000000000000e-01,-5.774034051785248423e-01
4.250000000000000000e+00,5.000000000000000000e-01,-9.413611775929147107e-01
4.500000000000000000e+00,5.000000000000000000e-01,-1.938453363570937116e+00
4.750000000000000000e+00,5.000000000000000000e-01,-2.273831762007753277e+00
5.000000000000000000e+00,5.000000000000000000e-01,-1.484441856381381930e+00
5.250000000000000000e+00,5.000000000000000000e-01,-2.063736135120823878e-01
5.500000000000000000e+00,5.000000000000000000e-01,-1.137517439345038239e+00
5.750000000000000000e+00,5.000000000000000000e-01,-7.291241040250753258e-01
6.000000000000000000e+00,5.000000000000000000e-01,-1.211371264658163360e+00
6.250000000000000000e+00,5.000000000000000000e-01,-1.288378525269397556e+00
6.500000000000000000e+00,5.000000000000000000e-01,-1.053928294154984124e+00
6.750000000000000000e+00,5.000000000000000000e-01,-1.359564496695057967e+00
7.000000000000000000e+00,5.000000000000000000e-01,-1.816593505531389319e+00
7.250000000000000000e+00,5.000000000000000000e-01,-1.725607201400801483e+00
7.500000000000000000e+00,5.000000000000000000e-01,1.979241911137519239e-01
7.750000000000000000e+00,5.000000000000000000e-01,7.554940066152047162e-01
